Report generated on: 03-27-2024 11:32:28
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"","total energy consumption (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-LAO-QBTU.A","        Laos","0.0129610602268","0.01123656505318","0.011526988366779565","0.0107608037458","0.009623838437833645","0.0092669442","0.0095549415","0.0075489325","0.0071034506","0.009018586","0.010178654675074615","0.011079317458457692","0.011051339625223845","0.011368852483681536","0.011307422942139229","0.013385865508905382","0.015264461756779323","0.015467497606622728","0.019692197916466134","0.023279764986309518","0.03866938477198691","0.04109336374309348","0.04087043646441553","0.0398485534240526","0.04133419724480079","0.04779459886729976","0.05411800363276538","0.05309248155765718","0.06015626084920259","0.0631444662692559","0.0998059033425691","0.13129900854763615","0.1369090048858589","0.16141915438081925","0.164061294246397","0.24098756353863088","0.409895986079103","0.41601673664975947","0.43294449883389136","0.44914983281436105","0.4912896168327868","0.4774972911092511"
"INTL.44-2-LVA-QBTU.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","0.21758727917731982","0.18382167351947942","0.1785730549569014","0.16665431563630625","0.1588409015007911","0.16434695945803554","0.15946694856151925","0.15252920960754107","0.1527312348096729","0.1645360598507022","0.16184122065445303","0.16691495450848312","0.17958248295982443","0.18706258560703865","0.18337345145956793","0.18214476218595863","0.16815639410566277","0.1740051512416065","0.18443332912623417","0.16558205372916188","0.1721342566650259","0.16476709808188944","0.15594822207724524","0.15779788651938598","0.16501840268765683","0.17444542932557386","0.1609215220553391","0.1651128218782386","0.15043357914770264","0.1570859951954724"
"INTL.44-2-LBN-QBTU.A","        Lebanon","0.10328182896637894","0.09683980283726369","0.09296337555920532","0.09602958011593062","0.09201614826398626","0.10674963982795123","0.10207729","0.107164315","0.096730798","0.076981758","0.0712488","0.11732439","0.120056578","0.15062280601794356","0.16961245634242955","0.18212134002990593","0.19314122403588713","0.22114876823881702","0.22315629354405078","0.22874909767854607","0.20679644802176586","0.22006051025148554","0.22179229578120524","0.22440333524521502","0.22332773917242044","0.21351573988591183","0.1979329127394031","0.17519123362388597","0.22618033432836873","0.2796991194285692","0.270216129030745","0.27289876310191125","0.30552727128692886","0.30461347939882155","0.3139139658446973","0.34639318866637625","0.3563103147353566","0.38055978716024635","0.3589473717820355","0.36394298063381686","0.35440600306932646","0.35936143579247987"
"INTL.44-2-LSO-QBTU.A","        Lesotho","0.002040178513245792","0.00203460425501288","0.00203460425501288","0.00203460425501288","0.002040178513245792","0.00223806467432479","0.002347506041","0.002347506041","0.0015797973858","0.002347506041","0.003002610041","0.003050378041","0.0031760014","0.003281705","0.0036481615","0.0036959295","0.0037405586","0.0036754575","0.0031976995","0.0046663215","0.008425747449999996","0.008535962349999999","0.008774422740000003","0.008925590885000003","0.008958196201","0.010553776773999997","0.011215139453000006","0.013551598299557991","0.012289593798999991","0.014045788191000002","0.015012091554999994","0.013437360857000006","0.014169489853999994","0.014458396066999992","0.01482808659440001","0.0144779919532","0.015672534896","0.01669134209920085","0.016365113296","0.01662315174","0.01609432629023866","0.016603267582535823"
"INTL.44-2-LBR-QBTU.A","        Liberia","0.031578085882236456","0.029186340499328577","0.029333011195288576","0.029270503500648574","0.026138598823246314","0.026451195870177337","0.0208991673705","0.016376608421","0.0203838048","0.017034545261","0.008196495261","0.0046169818345","0.0048414222702","0.005342852261","0.005342852261","0.005342852261","0.0055496139702","0.005534586761","0.005726321261","0.0057263225","0.006452131059999992","0.00688155439610001","0.006788356651317994","0.007434339322998995","0.008064536772329","0.009439875087609004","0.009669227405439991","0.009024870152197984","0.007995724924009","0.0072985200341560055","0.011491141051876999","0.012794749734200004","0.014190968586640994","0.012552892222259998","0.016530062061920005","0.016590671999999997","0.0190742968","0.016485543800151877","0.018726501674113855","0.0187257057","0.017881172097599405","0.018865723928525875"
"INTL.44-2-LBY-QBTU.A","        Libya","0.40174913942304047","0.3597823395431923","0.3558919139443815","0.38314697776651163","0.38368096730586165","0.42198516922896256","0.441353565","0.45382107","0.464662602","0.480776675","0.5080350488006234","0.53037076","0.494933784","0.5127366618","0.53010922","0.55351648","0.5849966781","0.61601398725","0.59283028225","0.5351661182","0.7266028392223243","0.732451875990076","0.755049482621294","0.7439024658469381","0.7620926880250921","0.7881406728920016","0.7226826905619839","0.71790923053051","0.7453200840085679","0.8529910857094973","0.8995164089","0.5903689212574","0.7356008888459146","0.791176500292","0.7726901625447999","0.61490042645","0.60186530566653","0.6791540659915984","0.6998459134574985","0.7267248289116983","0.636457768188422","0.6497011452467808"
"INTL.44-2-LTU-QBTU.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","0.47865595531503685","0.3877733566105407","0.33429678200004903","0.35686063993485884","0.36831089254851607","0.3611496990034632","0.40147142262458496","0.30348921971517856","0.2810559415473349","0.31528456092755575","0.3407330843116264","0.35055475960373833","0.35379758664364336","0.3308361087123363","0.3199616392922796","0.3528549983473849","0.3660823894609708","0.321156876751716","0.26524032729055647","0.2772310628885765","0.276538156387788","0.2754164501672829","0.25768304627039323","0.2564933737994847","0.2633187854123465","0.27771865828712433","0.28030155685594355","0.2839435562154975","0.2753386793899308","0.2800642150195924"
"INTL.44-2-LUX-QBTU.A","        Luxembourg","0.15122367874079848","0.13002228083769082","0.12465032912003726","0.1172542655842409","0.12575141043672372","0.1286895705215617","0.127539338324047","0.12652891357193413","0.13221385623085125","0.1419005196875248","0.14756908095032106","0.1582741894613443","0.15786543576843778","0.16009827264945362","0.1565277446790615","0.1402309201212337","0.1433451372975401","0.14180992418545843","0.1387997248984312","0.14604326011128893","0.15557573931002458","0.16239448860186273","0.1712251316029305","0.17915314006693758","0.20111357881679082","0.2037283281276035","0.20110135904900034","0.19760466033673468","0.19670795427328633","0.18578845685616582","0.1974476048671626","0.19437621762000767","0.18991243984522768","0.18433034933980205","0.1790543352118223","0.177030335158476","0.17718041268181314","0.18354715874423563","0.19092980618168012","0.19271363884504772","0.16676460530986228","0.1729812751776344"
"INTL.44-2-MAC-QBTU.A","        Macau","0.00689592634374447","0.006662176111950475","0.00709199392379413","0.00988580971181275","0.010860184915348504","0.00897162917815412","0.0128229295","0.01396047467","0.013577856204","0.01445937468","0.015251743788311518","0.015031853909226692","0.01554607602042383","0.017063268819417075","0.018212771259046957","0.018861378188428486","0.02083647168441662","0.021366158238905163","0.0228341329616435","0.024247507684381837","0.023546783474305957","0.024255941125180435","0.02612923281064451","0.026824479557791773","0.03186333440758782","0.03273867146169853","0.034864021651068465","0.03569557948809266","0.03177959289519498","0.03391350169735852","0.034991340740089374","0.03519363927756846","0.035460373271572324","0.035961588935360805","0.038858527481239254","0.0442190523565565","0.043625504608075","0.05372895469291574","0.05098314597461186","0.05213695584428","0.04764971743615472","0.050135564955304496"
"INTL.44-2-MDG-QBTU.A","        Madagascar","0.01881980914565077","0.016764851529448416","0.015410970083042187","0.01985748080530163","0.01986339465711128","0.021055918818800916","0.01493318761552831","0.020683192772058327","0.022531579904346104","0.016915509113458158","0.016709519547024244","0.017310223874198713","0.01873611486795695","0.018940159953058314","0.02059155608605832","0.021608567272141572","0.022222078682021442","0.022737722548231563","0.023099035483228017","0.02315728569754796","0.032712763998950754","0.032102092903118946","0.024797532952304847","0.03173679077737315","0.03451888036982742","0.03340727139420829","0.032899073815685756","0.035111233562463456","0.03720025710541156","0.032821359350097126","0.03479468966301846","0.03899453761629925","0.04605417437845763","0.048314850911887156","0.052471066972691466","0.057384188045987806","0.06016032213724243","0.05515722608919229","0.05309382522555848","0.06376217206815465","0.04309836219876697","0.05008630366731457"
"INTL.44-2-MWI-QBTU.A","        Malawi","0.01209756454979874","0.012662072546558713","0.011972556615028395","0.011151615718111605","0.011081126332811433","0.01223180762931501","0.012115874196842973","0.012663966238132318","0.012700326718751626","0.01429417126067434","0.016059420309784172","0.018356808145351282","0.018620318219328913","0.018206557564795358","0.019325197367284174","0.020124956330295356","0.02041975827825062","0.02053893655222825","0.02179079147825062","0.021512755253746862","0.023229322724817467","0.022813520549955068","0.02254102916890566","0.023681057953692554","0.025254599874243472","0.024565713002902584","0.02537281334241501","0.025277551488664913","0.028813300331249972","0.02682857026489783","0.032168233292327125","0.03239370191426425","0.03252410582941162","0.03306537427178003","0.034033965733360545","0.03279374840750097","0.034542192091720235","0.035595403669897815","0.033993338161960256","0.03462378110055349","0.03327400262632217","0.03155679084626362"
"INTL.44-2-MYS-QBTU.A","        Malaysia","0.4130695577958981","0.4325021854362001","0.4514577480001527","0.5107729706546177","0.6130087815507282","0.6921280361892477","0.7464348602280014","0.7494584151147033","0.7929965667298363","0.8590362185613765","0.8435585639573224","0.9273832542906018","0.9898523228055464","1.1397126134016102","1.3399382813293033","1.4583944208242305","1.5434426144379652","1.6276667325166727","1.634924953625038","1.6414613192517387","1.8180579017394853","1.9307094926608945","2.089625982062127","2.0859938149303883","2.1277094060989055","2.363534254189928","2.558998674570582","2.7126408941272055","2.769089899135601","2.8342098253076875","2.976464885188767","3.066869769621352","3.1223215685683847","3.3023911363407743","3.434474684521118","3.3334561047637288","3.3406678621360157","3.5172897783794594","3.8365490394038186","3.853473340581033","3.669713162482019","3.6747978677781434"
"INTL.44-2-MDV-QBTU.A","        Maldives","0.0002111936070129","0.00021061657529975","0.00021061657529975","0.00021061657529975","0.0008447744280516","0.000842466301199","0.0009762710115","0.0009762710115","0.0011917879392","0.0011888835115","0.0014396715805","0.0014396715805","0.0014431385856","0.0016839275","0.00337965174525","0.0046444080805","0.0048598578","0.004198603395","0.004623828395","0.0046238369","0.009765047709999993","0.00818798069","0.00979011153999999","0.008511355380000007","0.011133576584999992","0.010079880428000001","0.012773818978999998","0.013235360710299994","0.014388957277399993","0.015287046834600006","0.015452595730999996","0.0167000379556","0.021275613360000004","0.02244401720609001","0.030085752753569995","0.022515994","0.02388680522","0.024786735130803286","0.0284449139","0.0319643881","0.030383141164454636","0.031439565339684644"
"INTL.44-2-MLI-QBTU.A","        Mali","0.007008037175900312","0.00902920088877239","0.00722671149580318","0.00741248323005318","0.007534352902830312","0.008131396104008275","0.0067353247195","0.007647784","0.00489216301156","0.00831929246","0.00846218046","0.0084796596","0.009135476668","0.00921276796","0.00923492596","0.00926498196","0.009599039868","0.00972584496","0.00994453846","0.009951216","0.015023530829999998","0.01520079042","0.014719389739999993","0.014769674239999992","0.015361183260000019","0.017014522269999995","0.01996828391000001","0.02350480400000001","0.028063703090000006","0.03547372475999999","0.04013049847999999","0.044006452559999985","0.046793386319999984","0.04817129740999996","0.05385456355999996","0.05888516955","0.07479440614","0.08132480235994047","0.08459942391994046","0.086440511","0.08276696943640237","0.0873421280833373"
"INTL.44-2-MLT-QBTU.A","        Malta","0.018808713384205516","0.020673269913261492","0.021945267047726688","0.015567605634475764","0.021990743180236923","0.015128687976434246","0.019784845590462175","0.0220982870317369","0.024656954903112652","0.025400243371218843","0.027660440212381787","0.02913954183764404","0.03062627904100603","0.03232875988988415","0.034610650438762276","0.03358382418812915","0.034835226949712104","0.03715909928855643","0.038918425402363156","0.043149213774880894","0.06317468795995075","0.0695914829393965","0.06790041604940168","0.07891266616507092","0.08284344033800341","0.07067685430757824","0.07222883205715304","0.0786829674914736","0.08148788151293447","0.08683732429695498","0.10366258511409095","0.09855615858693395","0.09398142158483733","0.08921150794831477","0.09129961464586067","0.09991171602404683","0.11106293428042537","0.12650039747256517","0.1320586435460868","0.1376209877441359","0.12672674750508267","0.13358699087852138"
"INTL.44-2-MTQ-QBTU.A","        Martinique","0.0093612186","0.0093356415","0.0093356415","0.0091281828","0.00811305612","0.0099580176","0.010372935","0.011851915","0.0144539622","0.0199654635","0.021812181","0.018227151","0.0200639004","0.02733631","0.0270027","0.027386169","0.0274611996","0.0278104815","0.027597869","0.027597869","0.03210446214687675","0.03222053905854668","0.03360174054960009","0.033122802137049004","0.0332334672718178","0.03261283660480438","0.03261845013424061","0.03388626815352884","0.03404171794304173","0.03398471021275289","0.033891815306402756","0.03522979212331379","0","0","0","0","0","0","0","0","0.0306660616","0.0306660616"
"INTL.44-2-MRT-QBTU.A","        Mauritania","0.009055850034172159","0.00868420835803808","0.008777992016642996","0.008801142111767912","0.012930200927421732","0.012854480429223422","0.007391753272484009","0.01019274479232172","0.013136036415659432","0.01511687809810355","0.01358359541882172","0.014210433967240577","0.04605724475522309","0.04714314914320561","0.04701418110615012","0.04770316417376206","0.04826815598972418","0.048314287830152555","0.048502712908347796","0.04850380048654305","0.017217853194200012","0.017971043124300003","0.019295765360800014","0.020210364318999995","0.021733275292500003","0.022681975383999995","0.022088672467500004","0.024943956432999986","0.030687558449999992","0.030474694653000005","0.030273629176","0.032590481067","0.036057611754000005","0.032798801004999996","0.03926813413899991","0.0397938117","0.037158742","0.0556906392","0.0593728409","0.0620655183","0.05963081755352881","0.06280729407861248"
"INTL.44-2-MUS-QBTU.A","        Mauritius","0.013572420768018808","0.01203399102958","0.01196662468271065","0.01241975695125638","0.013406691450165256","0.014329128482701249","0.017803110968425104","0.015734786846808128","0.021026021877446503","0.02445504496778673","0.027109842468425106","0.027460168216169756","0.03282455610310592","0.03306954959004208","0.03295790827697824","0.03529378027697824","0.0353604052774465","0.03572841459906348","0.03672229927246754","0.040505015923318115","0.05483053383484914","0.05596132591391262","0.05497420199101887","0.05616677808182739","0.057884794324551","0.06203342719476317","0.06475397828403888","0.06720847338442115","0.06916426874237801","0.06672485793821534","0.0718825660136124","0.07368139920363237","0.07417931772941848","0.07532961797959482","0.07763754783372853","0.08051611041600559","0.08370223981828266","0.09183275648406224","0.09692983400828091","0.10084748490302191","0.08522496900106537","0.0874220413143075"
"INTL.44-2-MEX-QBTU.A","        Mexico","3.801224372783774","4.203000197408257","4.442704101391545","4.182654405669984","4.213411814823845","4.453974865572494","4.401642446313389","4.5135980376048375","4.601089809720771","4.852399160018446","4.719881666363289","5.05520202419365","5.106262997070717","5.395674217504515","5.748159656544848","5.582144382445593","5.712010311207051","5.807374465485626","6.224994065904924","6.227307535874059","6.488298734897239","6.467265827012027","6.479846996925422","6.703134151485634","6.870948313884751","7.0906977242355795","7.392257050250307","7.51873029469352","7.604817935396028","7.550686817722151","7.528370336000668","7.73880583698518","7.705113183453517","7.783456258372887","7.678793385848593","7.798257375637197","7.966803773296021","7.952392380196558","7.8064406459531295","7.914050215454035","6.996789927005393","7.048566579662671"
"INTL.44-2-FSM-QBTU.A","        Micronesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0017948037","0.0020391429","0.001896737","0.0020456273","0.0019685385","0.0016799096","0.0017301087","0.0019293718","0.0016795837","0.0023192276","0.0016209787","0.0018725553","0.0020850508","0.002195795","0.0022998179","0.0024175684","0.00255736792","0.002584100372","0.0026053494","0.0024597837","0.002465798764437059","0.002465798764437059"
"INTL.44-2-MDA-QBTU.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","0.21247161450379484","0.1582990738636264","0.1107115391239305","0.11325573568212995","0.12949848601814648","0.14242787318447453","0.13248695335080257","0.10820310826176611","0.1124308098948657","0.10998700759040927","0.12112542094345387","0.13451929900298681","0.12558689003554288","0.13747812369721069","0.14549036313057317","0.12660269389897622","0.13076786480494784","0.11784353584274404","0.11656535457876316","0.11294503345538105","0.15446150144864443","0.1519620794815478","0.14535006049948393","0.12991613771145494","0.12983427014838148","0.13201103174029236","0.14075354146716385","0.14311751721166718","0.13758206452573057","0.1672074080764844"
"INTL.44-2-MNG-QBTU.A","        Mongolia","0.14877206125256012","0.12583201920555123","0.15717067796735526","0.15968755312917407","0.15796489946742087","0.1855725812212963","0.2019982569844878","0.21121793703714886","0.2221449165360614","0.21065448067765938","0.1948368956858041","0.20218263074999618","0.1806396806533408","0.16576965010209344","0.1545366615450204","0.14730937294505886","0.15166349137366902","0.1385791576239474","0.14096915614503264","0.14180758647366704","0.14795699317116562","0.14766420394306684","0.15748718279800458","0.14950301150946604","0.1467599314217284","0.15219115621117124","0.16392363455080528","0.17206594405060227","0.17003268908798513","0.17216544942006548","0.16785075128854274","0.17470222574917352","0.187743274142382","0.1992292904114844","0.19512100269586846","0.19405433996316163","0.2035627546387524","0.22230740657265474","0.24276058592007813","0.2677901641458135","0.22905189720004807","0.25596522674931366"
"INTL.44-2-MNE-QBTU.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.05238437533473727","0.04711680374790299","0.05324675451250228","0.04592807954087625","0.057344664583231966","0.0473013180637864","0.04595823079953761","0.049492664605096374","0.044226725353987494","0.04550251464064937","0.04543733370640918","0.04242700825954114","0.04708437320904608","0.04401114155834657","0.03851206665832273","0.04057642095494665"
"INTL.44-2-MSR-QBTU.A","        Montserrat","0.000213195","0.0002126125","0.0002126125","0.0002126125","0.000213195","0.000425225","0.00017381071875","0.00021762309225","0.0002176465299","0.00021762309225","0.0002564248735","0.0004481593735","0.0004492834464","0.0004481593735","0.0004481593735","0.0006607718735","0.0006624784464","0.0006607718735","0.0006607718735","0.0006607885999999999","0.00039687946","0.00039687945999999984","0.0005720510499999998","0.0005720510499999998","0.0005720510499999999","0.0005720510499999998","0.0005720510499999998","0.0006358774399999996","0.0008163721529999997","0.0006902779340000003","0.0009223336170000005","0.0006375893589999989","0.0006185516300000003","0.0007793837110000003","0.0007277818480000001","0.00081906","0.0004672456","0.000419715960955414","0.000466179860854169","0.0004661798","0.00039246981363018086","0.000417713338438715"
"INTL.44-2-MAR-QBTU.A","        Morocco","0.21624771018246586","0.20716012528425468","0.20915162961646888","0.215680625142016","0.2040160980000692","0.21992864302742718","0.23744229617246151","0.24025338210416103","0.2553051179809528","0.285048569520164","0.2977784447362772","0.3056987108641044","0.32755690471857474","0.33521314867343854","0.37099480932494927","0.372227563308336","0.37734077096731883","0.3921970634674047","0.39312379631635075","0.4138583395329098","0.41424318751607336","0.4381581261458205","0.44602496494958443","0.45371708606600636","0.521379086763216","0.5623179019835715","0.5828650674837319","0.6172130447772244","0.6377315383894144","0.6722550466322447","0.7217997286305773","0.7477910665539814","0.7626574837493598","0.7807149293997431","0.8002260597982388","0.8062681024275422","0.798539714202397","0.8462867086504026","0.8621774647203844","0.904533800188055","0.8439803152282278","0.9485276653015499"
"INTL.44-2-MOZ-QBTU.A","        Mozambique","0.16651762667957315","0.05798837632936663","0.05718645609319335","0.08042891957502335","0.03016416759931304","0.02918128339302335","0.0154161245805","0.0155671450805","0.0225923588","0.0182586225","0.0186449655","0.0191332469205","0.0188833975856","0.0203695005805","0.0197004435805","0.0207673295805","0.0217067727856","0.0258204260805","0.0320567623","0.0777872593","0.09983485606999999","0.12799868724000002","0.12960694222","0.13127522926","0.13758707024","0.15099776501","0.16453774026999998","0.18282933915000002","0.17228808833999998","0.18623170084999993","0.18545791395000005","0.21001875213999996","0.22565055832999997","0.23912486050915052","0.2654040015152412","0.28190403328175667","0.28986214391737214","0.29100940864303093","0.23925195620827625","0.2528607311708758","0.23922199900860153","0.24530560434070914"
"INTL.44-2-NAM-QBTU.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0.03466226","0.018415674921123268","0.017134146046329214","0.02154755702067396","0.02054265431498728","0.03229817895272128","0.03135614254952525","0.030289953981154694","0.0332775222043193","0.044560465723164605","0.0432744336204912","0.05008468389764516","0.04815713360022473","0.05077120903521297","0.05292723957532314","0.05578879148253304","0.05560728513095188","0.05722142368865851","0.06030989615532385","0.06147167826575797","0.06328390977383601","0.06574670462977042","0.06773462126575809","0.07006013081646488","0.07451270529881224","0.07799750874316373","0.07817205370424095","0.08043913321984371","0.07942288315548855","0.07725895387460979","0.07610168318639554","0.07552584962826697"
"INTL.44-2-NRU-QBTU.A","        Nauru","0.001996964125460508","0.00199150793932537","0.00199150793932537","0.00199150793932537","0.001996964125460508","0.00199150793932537","0.00190589522375","0.00190589522375","0.001910754423","0.00190589522375","0.00190589522375","0.00190589522375","0.001910754423","0.00190589522375","0.00190589522375","0.00213537072375","0.002140858623","0.00213537072375","0.00213537072375","0.0021353815","0.0015620092300000009","0.0014157471900000005","0.00132891267","0.001191369120000001","0.0011181010349999997","0.0010956814890000005","0.000797770843999999","0.0007769767994000003","0.0007902718816000007","0.0007681615402999995","0.0008096982272000013","0.0007959092","0.00084457019","0.0009866502100000015","0.001065372420000001","0.0011344656","0.0012450332","0.000979009050064488","0.0011499225457976526","0.0009293347","0.0008901495822290861","0.0009241216712305236"
"INTL.44-2-NPL-QBTU.A","        Nepal","0.0074904444891679784","0.00750614721184985","0.009753189399514948","0.01114704415279699","0.011281232945502232","0.010331063512783085","0.013903636449399489","0.0158345822048532","0.015666185851243367","0.015727166096034344","0.01891888704856201","0.021572639276178054","0.022746727909702568","0.023241279221107858","0.026089663610708354","0.028854714375903905","0.03273715684706","0.03533412627980018","0.042980344842067496","0.048568793669131846","0.05020119993787622","0.05297227789038082","0.055776967802245093","0.05867089955928377","0.058602595013164484","0.060851447765797054","0.06003368293297234","0.0596005215203644","0.06599160691940369","0.07549805088398247","0.0805075308445794","0.08579327453125511","0.09019797059839064","0.09535250021845071","0.10302303360190523","0.09224096532975491","0.13557694073571958","0.15528443821440996","0.17057090237739206","0.16730434352732795","0.16801743091766685","0.16475623341786635"
"INTL.44-2-NLD-QBTU.A","        Netherlands","3.2662761749451197","3.0692173066726087","2.983786082440986","2.8609002617627124","2.875971935479907","2.9987720553570436","3.1449494239865703","3.236114049973978","3.2476818728662793","3.269867997398024","3.398973172593295","3.5657943520703026","3.5309284187866288","3.6057214215319515","3.635056725777292","3.738588940261351","3.937030998278419","3.878912905057442","3.8956513594643907","3.8620900865076027","3.935906628498783","4.050366519506611","4.099527933551308","4.171021507873769","4.271291531163426","4.291571048405563","4.284448797908154","4.280621774891263","4.2402487440548695","4.08497119128007","4.279248930952642","4.095948240980249","4.025039713418319","3.9509597505223235","3.7675446600982987","3.8294645987669345","3.8571179035282435","3.902190397707494","3.8308903113422006","3.785535945566968","3.616927452173446","3.6868313187548494"
"INTL.44-2-NLDA-QBTU.A","        Netherlands Antilles","0.2386103827972909","0.21831049711594389","0.20739497226204007","0.19429634243307342","0.18607231685914402","0.15500045295400022","0.151507485","0.1520438525","0.143635968","0.150339631","0.147085948","0.140197595","0.138572907","0.1385320795","0.143262077","0.152477131","0.1507720748","0.15975045","0.161681699","0.1580052205","0.186737525064522","0.1917850300626141","0.18646569118559017","0.18515785064551202","0.19212072904792787","0.1991362755058181","0.200490569536702","0.21204116791600405","0.21165913439239392","0.203430263123678","0.17550413472879814","0.19795688879558582","0.18397022740020819","0.18490410654281414","0.18682816613586203","0.19151800752196213","0.193086024758","0.194841073","0.19750698944","0.19082798","0.16083091812440944","0.17134252253934126"
"INTL.44-2-NCL-QBTU.A","        New Caledonia","0.026700967867591584","0.02560421463726761","0.020422072115537107","0.017831888339718098","0.02131557334503336","0.022583719751640204","0.02272974663779527","0.022452439222233042","0.024293858403752023","0.026488528528606222","0.02562391311682228","0.025863269334681766","0.026623868671152025","0.026254243951566537","0.02707611887768591","0.027143729124388453","0.02727574483737903","0.025458363180835594","0.025968590831651837","0.0265059748635626","0.034220555340546924","0.032724508563602754","0.035391474300673194","0.038289172871241645","0.037133801165154315","0.040753933060489245","0.04011022972887868","0.04304249904030528","0.0432062373497015","0.04346053457594818","0.05060878393840209","0.05002778119889236","0.05319288655886264","0.05699564959051138","0.06556462929862983","0.06712395102722633","0.07160381481239841","0.06934903863177061","0.07747829488685215","0.07698836690594821","0.07257498932685566","0.06874327315866671"
"INTL.44-2-NZL-QBTU.A","        New Zealand","0.48302273321839195","0.4745267514217259","0.4867000084355397","0.5114909053854428","0.5403709806200404","0.5548378270150364","0.6060743622830909","0.6128168577843787","0.6504821105214874","0.6713161253345388","0.7034955272437349","0.706169471226419","0.7156005603067009","0.7226861242851845","0.7628343201993383","0.7827328376141289","0.7902586091827035","0.7815470865235294","0.7773613321894837","0.7883278176724033","0.8107763532502097","0.8202975502624613","0.8455222516421182","0.8105919670519885","0.8370176949131822","0.8120442206061076","0.8164592299789669","0.8192097311971417","0.8239922117314014","0.8190606252615669","0.8452482889689491","0.8435816172868794","0.839250427739698","0.8563277208369218","0.8994271876178787","0.8934726002876943","0.9136273133783706","0.9229330504940905","0.9130957289881073","0.930055171864206","0.8304682765877341","0.8258148579943029"
"INTL.44-2-NIC-QBTU.A","        Nicaragua","0.032977446472309255","0.032804341413795186","0.03242495715018519","0.03212121939533519","0.03175974556339568","0.035924412739200245","0.034510906","0.036107896","0.0366324196","0.03969667","0.036832812","0.0352359215","0.0397405054","0.040896443","0.041698857","0.044613189","0.0470265","0.0483637635","0.052328373","0.056106338","0.05560546302873999","0.05902503865761397","0.06016068759560797","0.06382992447045802","0.06642717918417203","0.06751029220082198","0.06783709799519994","0.07065134917648","0.07149517090543","0.07151291842221405","0.07392662455430793","0.0777672286272841","0.07851349637356199","0.083346065577832","0.08842149837003198","0.0967535200254","0.09705040112","0.096768230407","0.096034214658","0.096078970718","0.09768730092558843","0.09970083999024436"
"INTL.44-2-NER-QBTU.A","        Niger","0.009005706201524823","0.009294642410465868","0.009646057615698802","0.009321132234447251","0.009702060452329339","0.009705294358501907","0.00821952681562553","0.00888829213503244","0.01255740539822123","0.012868242676883994","0.012727906365863531","0.012882725221015797","0.012575594041890391","0.01324589491137089","0.013377407929117104","0.013785228760188274","0.013853470977427484","0.013923656419238786","0.01445298310880828","0.013454428847971087","0.011319623591765788","0.011084371829355271","0.011787457814892219","0.012961610737818246","0.014221250304620608","0.01340333748442008","0.013484972305998676","0.014511297055284153","0.016128461779240683","0.01898883030679195","0.02350284686826203","0.023592029700598333","0.03136950211456351","0.035289969979296315","0.03348921671819172","0.03536672733282162","0.03303374270082423","0.03212590140359513","0.035449592438989645","0.0374751301534442","0.03673397898939614","0.03530706515716319"
"INTL.44-2-NGA-QBTU.A","        Nigeria","0.4180802466053579","0.514329436436762","0.518092144030998","0.5182310263159581","0.5596296359982152","0.5986492498482544","0.58534482647889","0.6182584357932044","0.6629677909812159","0.7178297141866445","0.6971587781103078","0.7664174993842751","0.7857978912875758","0.7977400558342126","0.7438232431734041","0.8272447410490088","0.8476587989779147","0.8479978603353129","0.8131788787432339","0.8159175357348218","0.7659642818852289","0.86685314980666","0.9051699861001777","0.9541682262538875","0.9902417243604791","1.0831342202246754","0.9656798022304613","0.885254577275441","1.0647433999934042","0.6681342556240027","0.8315368934703541","1.1831502758617747","1.180112805680438","1.5179817023663773","1.6573934744397134","1.5669331835634077","1.6022535665914643","1.5573685650581885","1.6664718472469862","1.7223496629711166","1.7380565844730216","1.8553070353565808"
"INTL.44-2-NIU-QBTU.A","        Niue","0.000042639","0.0000425225","0.0000425225","0.0000425225","0.000042639","0.000043457995","0.00004343673375","0.00004343673375","0.000043449141","0.00004343673375","0.00004343673375","0.00004343673375","0.000043449141","0.00004343673375","0.00004343673375","0.00004343673375","0.000043449141","0.00004343673375","0.00004343673375","0.000043454500000000083","0.00009684996300000008","0.000099253680035","0.0000957560574999999","0.00008989569972999993","0.0000897174021","0.0000927534746030101","0.00009184556075953009","0.00008476698066130007","0.00013406449319077997","0.00008823332889451849","0.00008220383107469493","0.00009140444628933231","0.00009006882486110004","0.00009682416953029373","0.00010001912244578624","0.00010818726","0.0001041228","0.000101521218866484","0.00010511781684703499","0.0001100056","0.00010427072916982314","0.00010764641835261944"
